epoch,loss
0,0.9040496909293406
1,0.8194433785751625
2,0.7932761021177469
3,0.7872559838864293
4,0.7860595391894801
5,0.7857603881144284
6,0.7856123874510609
7,0.7854897196900925
8,0.7853711400862468
9,0.785252728306102
10,0.7851336088283013
11,0.7850134884899694
12,0.7848921862475876
13,0.7847695348575289
14,0.7846453608642155
15,0.7845194820809359
16,0.784391708495999
17,0.7842618433314414
18,0.7841296836659687
19,0.7839950206619131
20,0.7838576395303303
21,0.7837173193415955
22,0.7835738327495628
23,0.7834269456684831
24,0.7832764169241937
25,0.7831219978911171
26,0.7829634321212658
27,0.7828004549686746
28,0.7826327932113143
29,0.7824601646718978
30,0.7822822778387137
31,0.7820988314875646
32,0.7819095143059279
33,0.781714004520535
34,0.7815119695297076
35,0.7813030655419283
36,0.7810869372222847
37,0.7808632173486009
38,0.7806315264792549
39,0.7803914726348683
40,0.7801426509962543
41,0.7798846436212212
42,0.7796170191830338
43,0.77933933273356
44,0.7790511254943433
45,0.7787519246790735
46,0.778441243351146
47,0.7781185803202231
48,0.7777834200819349
49,0.7774352328050602
50,0.7770734743707358
51,0.7766975864684268
52,0.7763069967535626
53,0.7759011190718889
54,0.7754793537557011
55,0.7750410879972205
56,0.774585696304405
57,0.7741125410445009
58,0.7736209730805695
59,0.7731103325061214
60,0.7725799494827893
61,0.772029145185719
62,0.7714572328609882
63,0.7708635189989371
64,0.7702473046267303
65,0.7696078867228137
66,0.7689445597551693
67,0.7682566173443574
68,0.7675433540513376
69,0.7668040672889086
70,0.7660380593543473
71,0.7652446395794502
72,0.7644231265926805
73,0.7635728506865492
74,0.762693156281662
75,0.7617834044771478
76,0.7608429756753802
77,0.7598712722671199
78,0.7588677213614069
79,0.7578317775427972
80,0.7567629256368834
81,0.7556606834634995
82,0.7545246045556313
83,0.7533542808208825
84,0.7521493451214099
85,0.750909473747571
86,0.7496343887601888
87,0.7483238601763196
88,0.7469777079737702
89,0.7455958038903533
90,0.7441780729949988
91,0.742724495009392
92,0.7412351053607239
93,0.7397099959484645
94,0.7381493156107338
95,0.7365532702788357
96,0.734922122811799
97,0.7332561925062694
98,0.7315558542807752
99,0.7298215375371799
100,0.7280537247059532
101,0.7262529494856969
102,0.724419794791043
103,0.7225548904265601
104,0.720658910507565
105,0.718732570651698
106,0.7167766249676945
107,0.7147918628699562
108,0.7127791057492354
109,0.7107392035309484
110,0.7086730311533619
111,0.7065814849980833
112,0.7044654793049929
113,0.702325942602962
114,0.7001638141864591
115,0.6979800406664903
116,0.6957755726222904
117,0.6935513613778349
118,0.6913083559246599
119,0.6890475000096673
120,0.6867697294036929
121,0.6844759693636107
122,0.6821671322977633
123,0.6798441156415532
124,0.6775077999471898
125,0.6751590471888821
126,0.6727986992822498
127,0.6704275768144283
128,0.6680464779792734
129,0.665656177710273
130,0.6632574270022272
131,0.660850952411491
132,0.6584374557235647
133,0.6560176137760731
134,0.6535920784246687
135,0.6511614766391158
136,0.6487264107167534
137,0.6462874586006374
138,0.6438451742899577
139,0.6414000883307329
140,0.638952708375318
141,0.6365035197998882
142,0.6340529863697434
143,0.6316015509430147
144,0.6291496362041242
145,0.6266976454191041
146,0.6242459632056687
147,0.6217949563116615
148,0.6193449743962293
149,0.6168963508087496
150,0.6144494033611811
151,0.6120044350900892
152,0.609561735005138
153,0.6071215788213385
154,0.6046842296727597
155,0.6022499388058216
156,0.5998189462506107
157,0.597391481468978
158,0.5949677639784262
159,0.5925480039510346
160,0.5901324027868617
161,0.5877211536614401
162,0.5853144420471358
163,0.5829124462082684
164,0.5805153376700185
165,0.5781232816612478
166,0.5757364375314575
167,0.573354959142199
168,0.5709789952333292
169,0.5686086897645795
170,0.56624418223297
171,0.563885607966668
172,0.5615330983959369
173,0.5591867813018706
174,0.5568467810436576
175,0.5545132187651379
176,0.5521862125814558
177,0.549865877746632
178,0.5475523268028845
179,0.5452456697125543
180,0.5429460139734869
181,0.5406534647187321
182,0.5383681248014313
183,0.5360900948657521
184,0.5338194734047533
185,0.5315563568060492
186,0.5293008393861612
187,0.5270530134144461
188,0.5248129691275026
189,0.5225807947349662
190,0.5203565764176113
191,0.5181403983186873
192,0.5159323425294211
193,0.5137324890696174
194,0.5115409158642813
195,0.5093576987171796
196,0.5071829112822303
197,0.5050166250335891
198,0.5028589092352543
199,0.5007098309109712
200,0.4985694548151636
201,0.49643784340555236
202,0.49431505681805893
203,0.49220115284451604
204,0.4900961869136353
205,0.4880002120756044
206,0.48591327899060865
207,0.4838354359215044
208,0.481766728730794
209,0.4797072008819936
210,0.47765689344542134
211,0.4756158451083805
212,0.47358409218966896
213,0.47156166865830174
214,0.4695486061563025
215,0.4675449340253923
216,0.46555067933738226
217,0.46356586692805885
218,0.46159051943433854
219,0.4596246573344576
220,0.457668298990954
221,0.4557214606961941
222,0.45378415672018485
223,0.4518563993604105
224,0.4499381989934213
