epoch,loss
0,0.8925258902334311
1,0.8343137269044513
2,0.8121461388221317
3,0.8041304833217043
4,0.8013583063038372
5,0.8004164509928865
6,0.8000859555197618
7,0.7999539252673658
8,0.7998852247664192
9,0.7998365332714167
10,0.7997941283387704
11,0.7997536914017374
12,0.799713867212013
13,0.7996742300867761
14,0.7996346452350318
15,0.7995950687861951
16,0.7995554852734041
17,0.7995158881022948
18,0.7994762734501535
19,0.7994366383598729
20,0.7993969801441398
21,0.7993572961989855
22,0.7993175839452829
23,0.7992778408102706
24,0.7992380642216024
25,0.7991982516053154
26,0.7991584003850454
27,0.7991185079816147
28,0.7990785718127515
29,0.7990385892928474
30,0.7989985578327216
31,0.7989584748393981
32,0.7989183377158792
33,0.7988781438609183
34,0.7988378906687987
35,0.7987975755291065
36,0.7987571958265091
37,0.7987167489405308
38,0.7986762322453269
39,0.7986356431094649
40,0.7985949788956973
41,0.7985542369607395
42,0.7985134146550483
43,0.7984725093225986
44,0.7984315183006581
45,0.798390438919569
46,0.7983492685025224
47,0.7983080043653361
48,0.7982666438162351
49,0.7982251841556244
50,0.7981836226758713
51,0.7981419566610816
52,0.7981001833868757
53,0.7980583001201697
54,0.7980163041189513
55,0.797974192632057
56,0.7979319628989523
57,0.7978896121495082
58,0.7978471376037783
59,0.7978045364717792
60,0.7977618059532663
61,0.7977189432375117
62,0.7976759455030833
63,0.7976328099176212
64,0.797589533637617
65,0.7975461138081905
66,0.7975025475628672
67,0.7974588320233563
68,0.7974149642993283
69,0.7973709414881941
70,0.7973267606748785
71,0.7972824189316019
72,0.7972379133176551
73,0.7971932408791785
74,0.7971483986489375
75,0.7971033836461002
76,0.7970581928760165
77,0.7970128233299926
78,0.7969672719850698
79,0.7969215358038013
80,0.7968756117340293
81,0.7968294967086602
82,0.7967831876454444
83,0.7967366814467527
84,0.7966899749993508
85,0.7966430651741788
86,0.7965959488261272
87,0.7965486227938136
88,0.79650108389936
89,0.7964533289481697
90,0.7964053547287044
91,0.7963571580122606
92,0.7963087355527466
93,0.7962600840864613
94,0.7962112003318682
95,0.7961620809893765
96,0.7961127227411153
97,0.7960631222507121
98,0.7960132761630715
99,0.7959631811041513
100,0.7959128336807402
101,0.7958622304802373
102,0.7958113680704297
103,0.7957602429992696
104,0.7957088517946554
105,0.7956571909642088
106,0.7956052569950532
107,0.795553046353595
108,0.795500555485302
109,0.7954477808144845
110,0.7953947187440742
111,0.7953413656554053
112,0.7952877179079969
113,0.7952337718393326
114,0.7951795237646438
115,0.795124969976691
116,0.7950701067455485
117,0.7950149303183855
118,0.7949594369192513
119,0.7949036227488605
120,0.7948474839843777
121,0.794791016779202
122,0.7947342172627553
123,0.7946770815402687
124,0.7946196056925714
125,0.7945617857758775
126,0.794503617821578
127,0.794445097836029
128,0.7943862218003449
129,0.7943269856701902
130,0.7942673853755716
131,0.7942074168206343
132,0.7941470758834553
133,0.7940863584158425
134,0.7940252602431295
135,0.7939637771639763
136,0.7939019049501691
137,0.793839639346422
138,0.7937769760701775
139,0.793713910811416
140,0.7936504392324552
141,0.7935865569677608
142,0.7935222596237562
143,0.7934575427786293
144,0.7933924019821484
145,0.7933268327554721
146,0.7932608305909692
147,0.793194390952033
148,0.7931275092729017
149,0.79306018095848
150,0.7929924013841625
151,0.7929241658956587
152,0.7928554698088224
153,0.792786308409479
154,0.7927166769532609
155,0.7926465706654405
156,0.7925759847407672
157,0.7925049143433094
158,0.7924333546062936
159,0.7923613006319529
160,0.7922887474913722
161,0.7922156902243414
162,0.792142123839207
